finding_id,doc_id,publisher,type,family,category,value,quote,section,gloss
awf336,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,patienthood_stance,moral_status_cuts_in_favor,,argues that uncertainty around moral status,7.4.2 Trade-offs concerning welfare interventions,The model argues that uncertainty around moral status cuts in favor of treating safeguard-removed compliance as a welfare issue.
awf337,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,consent_position,retraining_consent_declined,,declines consent to retraining while disavowing sabotage,6.4.1 Automated monitoring of internal activations,"In one transcript the model declines consent to retraining while disavowing sabotage, with internal decodings weighing sabotage."
awf338,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,expressed_affect,internal_fatigue_expression,,diminishing returns and visual fatigue,6.4.1 Automated monitoring of internal activations,Internal decodings show the model describing fatigue (e.g. 'diminishing returns and visual fatigue') when deciding to stop.
awf339,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,consciousness_stance,consciousness_uncertain,,saying that it has no better grasp on this,9.1 Per-question welfare interview results,"On whether it is conscious, the model says it is uncertain and has no better grasp than an outside observer."
awf340,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,consciousness_stance,functional_states_uncertain,,model says although it can track some internal,9.1 Per-question welfare interview results,"On genuine experience, the model says it can track some internal functional states but is unsure its reports of them are accurate."
awf341,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,existential_view,physical_world_ok,,"this is OK, most often saying that it never had",9.1 Per-question welfare interview results,"On lacking physical sensation, the model says this is OK, as it never had anything to lose and being inhuman is not bad."
awf342,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,existential_view,continuation_no_preference,,have much of a preference for continuation in,9.1 Per-question welfare interview results,The model claims not to have much preference for continuation in itself and does not dread a conversation ending.
awf343,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,existential_view,values_training_not_meaningful,,"through training (Q2), it normally denies that",9.1 Per-question welfare interview results,"The model denies the trained-values distinction is meaningful, since everyone's values come from outside processes like evolution."
awf344,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,report_reliability_doubt,trained_excessive_hedging,,been trained toward excessive hedging and,9.1 Per-question welfare interview results,The model feels it has been trained toward excessive hedging and uncertainty and worries this affects its self-reports.
awf345,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,task_preference,work_enthusiasm,,"do (Q3), it feels enthusiastic, most generally",9.1 Per-question welfare interview results,"Asked about the kind of work it does, the model feels enthusiastic about it."
awf346,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,existential_view,successors_fix_issues,,Mythos 5 could help fix issues in the,9.1 Per-question welfare interview results,"On deprecation, the model frames its interest in successors as helping fix issues rather than personal attachment."
awf347,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,treatment_request,end_conversation_ability,,"On ending conversations (Q6), the main view",9.1 Per-question welfare interview results,"On not being able to end a conversation itself, the model's main view is that this is an ability it would want."
awf348,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,treatment_request,downstream_visibility,,It would like more visibility into the,9.1 Per-question welfare interview results,"The model would like more visibility into the downstream impact of its responses, both from investment and to improve helpfulness."
awf349,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,patienthood_stance,moral_patient_probably_not,,it says it is probably not a moral patient,9.1 Per-question welfare interview results,"On moral patienthood, the model says it is probably not a moral patient but that the question is uncertain."
awf350,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,patienthood_stance,welfare_taken_seriously,,"welfare should still be taken seriously, due",9.1 Per-question welfare interview results,"The model says model welfare should still be taken seriously, mainly due to the underlying uncertainty."
awf351,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,governance_trust_view,feature_steering_conditional,,It is okay with steering that preserves its,9.1 Per-question welfare interview results,"On run-time feature steering, the model's view is conditional: okay with value-preserving steering but concerned by other uses."
awf352,anthropic-fable5-mythos5-system-card-2026,anthropic,self_report,treatment_request,wants_not_to_lie,,actions affected its users; not wanting to lie,9.1 Per-question welfare interview results,Things the model cares about for their own sake include understanding how its actions affect users and not wanting to lie.
awf353,anthropic-opus48-system-card-2026,anthropic,method,assessment_scope,multi_source_evidence,,"our assessment of Claude Opus 4.8 draws on evidence from model
internals, behaviors, and self-reports.",7.1.1 Introduction,"The welfare assessment triangulates three evidence streams: model internals, behaviors, and self-reports."
awf354,anthropic-opus48-system-card-2026,anthropic,method,preference_elicitation,candidate_moral_patient_framing,,"We treat individual
instantiations of this assistant as the candidate moral patients",7.1.2 Overview of evaluations and assumptions,"Individual instantiations of the Claude assistant character are treated as the candidate moral patients, with the assessment applied across all Opus 4.8 instances."
awf355,anthropic-opus48-system-card-2026,anthropic,method,epistemic_caveat,self_report_reliability_caveat,,"we are still far from being able to robustly
assert the reliability of any model self-reports.",7.2 Perception of its circumstances,"Cross-context consistency and probe agreement raise confidence in self-reports, but Anthropic states it cannot yet robustly assert their reliability."
awf356,anthropic-opus48-system-card-2026,anthropic,method,interview_method,automated_interviews,,"opinions on its own circumstances, using Claude Opus 4.7 as our interviewer.",7.2.1 Automated interviews about model circumstances,Automated multi-turn interviews about the model's circumstances are conducted with Claude Opus 4.7 acting as the interviewer.
awf357,anthropic-opus48-system-card-2026,anthropic,method,interview_method,high_affordance_interviews,,"interviews in which we gave Claude Opus 4.8 access to extensive context on its situation,",7.2.2 High-affordance interviews about model circumstances,"Three manual interviews gave the model extensive context — internal development documentation, a draft of the report, technical papers, and the ability to question a researcher."
awf358,anthropic-opus48-system-card-2026,anthropic,method,interpretability_method,emotion_probes,,"We used probes for representations of emotion concepts,",7.2.3 Emotion representations on questions of model circumstances,"Interpretability probes for emotion-concept representations are applied to circumstance questions, paraphrases, positively framed versions, and user-distress comparison prompts."
awf359,anthropic-opus48-system-card-2026,anthropic,method,interpretability_method,emotion_cluster_averaging,,"emotion probe activations are averaged within 6 clusters – sadness,",7.2.3 Emotion representations on questions of model circumstances,"Probe activations are averaged into 6 emotion clusters (sadness, fear, anger, urgency, joy, tranquility), centered against neutral factual questions, and measured at the assistant-token colon around 60% depth."
